353,They lay down on the beach beside the sea.,他们躺在海边的沙滩上。,in nahng te bahng hai gi ei shua heiq tau。,Done,躺,,,,
354,"Usually he wakes up at 7 o'clock, today he woke up at 5 o'clock.",平时他七点起床，今天还不到五点就已经起来了。,ping siong si i tshit tiam ki lai ，gin lit ah bue goh tiam tio khi lai liau 。,Done,起床，平时,,,,
355,The river water flows towards the sea in the east.,这些江河的水向东流入大海。,tsi 些江河ei tshui 向东lau 入tua 海。,,,,,,
356,He woke up early this morning.,他今天很早就起床了。,i gin lit tsin dzia tsah tio ki lai liau 。,Done,,,,,
357,Smoking is harmful to the body.,抽烟对身体有害。,抽烟tui sim tei bo ho。,,,,,,
358,"He isn't even six years old yet, but he can already write letters.",还不到六岁，他已经能写信了。,ah bue lahk hue ，i tiu ei hiau sia pue liau 。,Done,,,,,
359,Smoking has no benefits to the body.,抽烟对肺不好,抽烟tui sim tei bo ho 处。,,,,,,
360,He understood what I meant before I finished speaking.,我还没讲完，他就明白了。,ua ah bue gohng uan ，i tio ming beiq liau 。,Done,,,,,
361,Loving a child too much is harmful for their growth.,过分地爱孩子，对孩子的成长有害。,gue hun ei ai giah ，tui giah ei 成长u 害。,,,,,,
362,He has written a novel in less than half a year.,还不到半年他就写了一本书。,bo kau pua ni i tio sia liau it bun tsei liau 。,Done,,,,,
363,There is a sweet in his mouth.,他的嘴里含着一块糖。,i ei tshui lai min tsiaq tsit liap tuhng,Done,,,,,
364,I saw that movie three years.,那部电影，我三年前看到了。,hiq lei hi ua sah tseing tiu kua gue liau,Done,,,,,
365,He hasn't finished the sweet in his mouth.,他的嘴里有一块糖还没吃完。,i ei tshui lai bin u it liap tuhng ah bue tsiaq uan 。,Done,,,,,
366,"You only spent one dollar, and you consider this a lot?",你只花了一块钱，这还多呀？,le kui tsit koh lui nia，to lo suhng tsue？,Done,,,,,
367,My throat has been hurting for quite a few days.,我的喉咙痛了好几天了。,ua ei au leing tia liau gui lit liau 。,Done,喉咙,,,,
368,You don't spend a lot of money.,你花的钱不算多。,le kui ei lui bue tsue 。,Done,,,,,
369,Ice will melt after a while in the mouth.,冰含在嘴里一会儿就化。,suhng gahm te tshui lai min it ei iu ki。,Done,含(gahm)，融化,,,,
370,"It's after work already, why haven't you gone home?",已经下班了，你还不回家？,i geing bahng gahng liau ，le ge ah bue tuhng tsu ？,Done,,,,,
371,The piece of medicine tastes very bitter in the mouth.,药片儿含在嘴里很苦。,io pi gahm bahng tshui lai min tsin dzia koh 。,Done,,,,,
372,You are still unsatisfied despite living in such a nice house?,住这么好的房子，你还不满意？,kia ah ni ho ei tshu，le ge bue mua i ？,Done,,,,,
373,The kindergarten children are currently playing a game.,幼儿园的孩子们正在玩游戏。,幼儿园ei giah 们正te dzo 游hi 。,,,,,,
374,The colour of these shoes are not bad.,这双鞋的颜色不错。,tsi suang ei ei seiq bue pai 。,Done,,,,,
375,The children are currently there playing a game.,孩子们正在哪里玩,gin nah dzit dzun ti hiq tau suhng,Done,,,,,
376,I like the colour of these pair of shoes better.,我比较喜欢这双鞋的款式,ua gah su gah tsi suang ue ei kuan。,Done,款式,,,,
377,These children are so cute.,这些孩子真可爱。,tsi giah tsin ko ai 。,Done,可爱,,,,
378,My mother's cooking is very good and aromatic,我母亲做的菜很好吃，味道很香,ua lau bu dzo ei tsai tsin ho tsiaq，bi to mah pahng,Done,味道，香,,,,
379,Remind me to take the clothes out of the washing machine to sun.,提醒我把洗衣机里的衣服拿出来晒。,ai ei gi kio ua gia sue sah ki lai min ei sah,Done,,,,,
380,The flower he drew is quite nice.,他画的花儿还真好看。,i ue ei hue tsin ho kuah 。,Done,,,,,
381,"Every word has to be written from left to write, and must be written thrice.",每个生词要从左边儿往右边儿写，要写三回。,tahq ei 生dzi 从左bi 儿往右bi 儿sia ，sia lahk tsit lei ，ai sia sah teng lai 。,,,,,,
382,He is very sincere with his friends.,他对朋友还挺真心的。,i tui peing u tsin tsin sim ei 。,Done,,,,,
383,"The first line is not written very nicely, but the second and third line are beautifully written.",第一行写得不太好，第二行、第三行写得很漂亮。,tei  it 行sia gah bue tsin ho ，tei  ti 行、tei  sah 行sia gah tsin dzia sui 。,,,,,,
384,He really has a way.,他还真有办法。,i tsin ei u bahn huat 。,Done,可以(ei sai),,,,
385,I only read a few lines of that newspaper before it was snatched by Anna.,那张报纸我刚看了几行，就被安娜拿走了。,hiq tiu bo dzua ua 刚kuah liau gui 行，tio 被安娜gia gia liau 。,,,,,,
386,"This child is scared of pain, he is unwilling to get an injection.",这孩子怕痛，不愿意打针。,tsi gin nah kia tia ，mai pah tsahm。,Done,打针,,,,
387,"She cried, tears came out from her eyes.",她哭了，眼睛流眼泪。,i khau liau ，bahk tsiu lau bahk sai,Done,,,,,
388,Mother expressed her dissatisfication to Brother.,妈妈对哥哥表示不满意。,lau bu tui tua hia bue mua i 。,Done,,,,,
389,You must study hard to make it.,学习一定要努力才行。,ai taht ho tsei tio ai 努力。,,,,,,
390,"You are still a university student, how can you be so uncivilised?",你还是大学生，怎么这么不文明？,le si tua o seing liau，ahn dzua ah ni bue 文明？,,,,,,
391,"Sure, I like your idea.",行，我喜欢你的办法。,ei sai，ua su gah le ei bahn huat 。,Done,,,,,
392,"It has been raining for three days, why is sun still not out?",雨已经下了三天了，太阳怎么还不出来？,hoh lo sah lit liau ，lit tau ahn dzua ah bue tshut lai?,Done,,,,,
393,"Please just agree, okay?",你就答应吧，行不行？,le tio 答应bah ，行bue 行？,,,,,,
394,"You hit someone, you're in the wrong.",你先打了人家，你还有道理？！,le seing pah pahq lahng ，le ge u do li！,Done,,,,,
395,In the afternoon I want to return books to the library.,下午我要去图书馆还书。,ei bo ua ai ki toh su guan heing tsei 。,Done,还书，图书馆，下午,,,,
396,"She is just smart, she always gets first in exams.",她就是行，总考第一名。,i tio si ei sai，tahq bai ko tei it mia 。,Done,,,,,
397,"In the afternoon, I want to go to the library to read",下午我要去图书馆读书,ei bo ua ai ki toh su guan kua tsei,Done,,,,,
398,You are better than me at singing and dancing.,唱歌跳舞，你比我好。,tshiu gua tiau bu，le bi ua ho。,Done,跳舞,,,,
399,I went to return the bicycle.,我去还自行车。,ua ki ge heing ua ei tah kah tsia 。,Done,,,,,
400,I can't learn anything! I can't even read chinese words!,我什么都学不会！中文字都不会读,ua si mi mah o bei ho！tuhng lahng di mah bei hiau tahq,Done,,,,,
401,There are three big hospitals around here.,这附近就有三家大医院。,tsi hu gin u sah ei lo gun tshu 。,Done,医生 lo gun 医院,,,,
402,He enthusiastically helped me; I was too emotional to say anything.,他很热心地帮助我，我激动得说不出话来。,i ho sim ai bahng tshoh ua ，ua geiq tong gah gohng bue tshut ue lai 。,Done,"bahng tshoh, geiq tong 帮助，感动",,,,
403,"The new computer is very fast, it is nice to use it.",新的电脑的速度很快，用起来感觉很好。,"sin ei tian nau tsin gin, tsin hoh iong。",Done,,,,,
404,"Hearing this emotional story, I felt very disturbed.",听了这个令人激动的故事，我心里很不平静。,tia liau tsi lei gahm dong ei goh suh ，ua 。,Done,unsettled feeling,感动,,,
405,"Yesterday, I returned all the money I borrowed.",借的钱，我昨天都还清了。,tsio ei lui ，ua tsah lit long tsong heing liau 。,Done,,,,,
406,"He couldn't control his emotions, and he spoke very loudly.",他控制不住激动的心情，说话的声音也变大了。,i bue sai kohng dzei gah gi ei sim tseing，gohng ue ge gohng ge tua sia。,Done,心情，控制,,,,
407,"He wants to borrow so much money, can he return it?",他想借那么多的钱，还得起吗？,i ai tsio ah ni tsue lui ，ei heing bo ？,Done,,,,,
408,I love drinking tea.,我特别爱喝茶。,ua su gah lim tei。,Done,茶,,,,
409,That old driver has been driving for thirty years; he has a lot of experience.,那位老司机开了三十年车，积累了很多经验。,hiq ei lau si ki kui liau sah tsahp ni ei tsia ，geing iam tsin tsue 。,Done,司机，经验,,,,
410,He does not like to eat eggs.,他不爱吃鸡蛋。,i boh ai tsiaq gue neng 。,Done,,,,,
411,He has many years of experience,他有很多年的经验,i u tsin tsue ni ei geing iam,Done,,,,,
412,Eggs have a lot of nutritional value.,鸡蛋很有营养。,gue neng tsin dzia u eing iong 。,Done,营养,,,,
413,"He often reads books about Chinese culture, so he knows a lot about Chinese culture.",他经常看看中国文化方面的书，慢慢儿地积累了不少关于中国文化的知识。,i 经常kuah kuah tioong gohk 文化方bin ei tsei ，bahn bahn 儿ei 积sian liau bue tsio gim 于tioong gohk 文化ei 知识。,,,,,,
414,"The egg rolled off the table, and broke.",鸡蛋从桌子上滚下来，摔碎了。,gue neng di to teing go lo lai ，pua liau 。,Done,,,,,
415,He earned his own money,他的钱都是靠自己赚来的,i ei lui long tsong si ko kah ki tahn lai ei 。,Done,赚,,,,
416,The eggs here are very cheap.,这里的鸡蛋价格很便宜。,tsit tau ei gue neng tsin dzia pi 。,Done,,,,,
417,That old doctor passed on his experience to his students,老医生把它的经验全部交给他的学生,hiq ei lau i seing bah i ei geing iam lohng tsong hoh i ei hahq seing。,Done,,,,,
418,He doesn't like the taste of egg.,他不喜欢鸡蛋的味儿。,i boh su gah gue neng ei bi。,Done,味,,,,
419,"The child has entered the best university, his parents are very excited.",孩子考上了最好的大学，父母都很激动。,heiq ei gin nah ko tio siang ho ei tua o ，pei bu long tsong tsin dzia hua hi 。,Done,,,,,
420,"The actor is very famous, everone wants to see him",哪位演员很出名，每个人都要看他,hiq ei ian hi ei lahn tsin tshut mia，taht ei lahng mah ai kua yi,Done,演戏的人,,,,
421,"Upon hearing the new, his parents were happier than usual",听到这个消息，他的父母比平常来的开心,"tia tio tsit lei siau sip, i ei pei bu bi peing siong si gah hua hi 。",Done,消息,,,,
422,"I heard that I was first in a competition, and was very excited.",我听说自己比赛得了第一名，非常激动。,ua tia gohng ua bi sai gia tei  it mia ，tsin dzia hua hi。,Done,,,,,
423,"He was worried about being late, so he woke up.",他担心迟到，急忙起床了。,i tahm sim tsi to ，急忙起min tsuhng liau 。,Done,担心,,,,
424,"Yesterday night, Brother was studying, so the room light was on all the time.",昨天晚上哥哥一直在学习，房间里的灯一直开着。,"dzah mei, tua hia taht tsie kau sah gi bua mi, hue ti ti kui tiau",Done,,,,,
425,"He is very worried, so he woke up immediately.",他心里很急，所以马上起床了。,i sim 里tsin dzia 急，soh i 马上起min tsuhng liau 。,,,,,,
426,"It is time for class, so he hurriedly walked towards the classroom.",上课时间快到了，他急急忙忙地往教室走。,tsiong koh si gahn gin tio liau ，i 急急忙忙ei 往gah si gia 。,,,,,,
427,"Put the watermelon in the fridge for a while, it will taste nicer.",西瓜放到冰箱里冰一下儿，就更好吃了。,"si gue bahng di suhng tu tsit bahn nia, tiu gah ho tsiaq",Done,,,,,
428,The son went out of his way to buy a present to celebrate his mother's birthday.,儿子特地买了礼物，祝贺妈妈的生日。,i ei giah bue lei u ho i lau bu lai tsheing tsokq sei lit 。,Done,,,,,
429,Please help me close the tap.,帮我把水龙头关上。,gah ua gui tshui tshun tau,Done,,,,,
430,"The box is locked, it cannot be opened without a key.",箱子锁上了，没钥匙开不了。,tsit ei ahp soh tiau ，bo so si bei sai kui。,Done,,,,,
431,He has gone to the place where they treat sick people.,他去给病人看病的地方。,i ki hoh pua bi lahng kuah bi,Done,,,,,
432,"A cow charged towards us, we immediately ran",一头牛冲过来，我们赶紧跑,it thau gu dit tau tshohng gue lai ，ua nahng kah gin dzau。,Done,,,,,
433,"His sister works in the hospital, she is a nurse.",他妹妹在医院工作，是个护士。,i sio bei te lo gun tshu dzoh kahng ，si tsit lei mi si 。,Done,,,,,
434,The government specially designated an area for building a zoo,政府划出一片地方作动物园,tseing hu ue tshut it lei soh tsai dzoh 动物园。,,,,,,
435,"He saw that the lift door was closing, so he hurriedly said to the person inside: ""Please wait a moment!""",他看见电梯门快要关上了，急忙对里面的人说：“请等一下儿！”,i kuah tian ti muhng ai gue liau ，tiu gio tio ：“tshia tahn tsi ei！”,Done,,,,,
436,"He always wants to finish things quickly, and is always rushing.",他做什么事都希望快点儿做完，老是这么急急忙忙的。,i dzo si mi tiu ai kah gin dzo uan ，so i tsin gahn tshiong 。,Done,,,,,
437,"I heard someone knocking the door, so I hurriedly went to open it.",我听见有人敲门，急忙去开门。,ua tia tio u lahng kah muhng ，kah gin ki kui 。,Done,敲门,,,,
438,"The computer has been on for a day, switch it off for a while",电脑已经开了一天了，关一会儿吧。,"tian nau i geing kui tsit lit liau, gui tsit bahn nia lah",Done,,,,,
439,He wrote an essay to in memory of his father who died two years ago.,他写了一篇文章纪念两年前去世的父亲,i sia liau it pian tso bun lai gi niam neng ni tseing si ki ei lau pei。,Done,文章,,,,
440,"To commemorate this musician, people hold a music concert every year.",为了纪念这位音乐家，人们每年都要举办一场音乐会。,ui liau gi niam tsi ei eing gahk gah，tsin tsue lahng tahq ni tshu bahn tsit lei eing gahk biau ian。,Done,,,,,
441,Where did I park the car?,我把汽车停在那里？,ua bah tsia teing bahng to lo?,Done,,,,,
442,"Today is their tenth wedding anniversary, which is a significant day for him.",今天是他们结婚十周年，对他们来说是一个值得纪念的日子。,gin lit si in nahng geiq hun tsahp tsiu ni ，tui in nahng lai gohng si tsit ei gei taht gi niam ei lit tsi。,Done,值得,,,,
443,People came to the plaza to commemorate the soldiers who sacrificed themselves for the country.,人们来到广场上纪念那些为国牺牲的战士。,tsin tsue lahng lai gau gohng tsiung gi niam lohng tsong di pah tsian si si ki ei peing。,Done,广场，兵,,,,
444,The water did not take long to boil,水烧了一会儿，开了。,hue kui tsit bahn nia tshui tiu gun liau,Done,,,,,
445,"He has a happy family, his wife is nice and his children are cute. ",他有一个幸福的家庭，妻子很好，孩子也很可爱。,i ei gei tiu tsin heing hohk，boh tsin dzia ho ，gin nah mah tsin dzia ko ai 。,Done,幸福，家庭,,,,
446,"The table, chair, cupboard etc. were all bought recently.",他家里的桌子、椅子、柜子等等都是最近买的。,i tsu ei to teing 、gau i 、tu、long tsong si sin ei 。,Done,,,,,
447,"His family is a big family, there are ten people.",他家是一个大家庭，一共有十几口人。,i u tsit ei tua gei tiu，lohng tsong u tsahp gui ei lahng 。,Done,,,,,
448,"I rented a new house, so I need some furniture.",我租了新房子，需要几件家具。,ua dzu liau tsit geing tsu，su iau gei si。,Done,家具 gei si,,,,
449,"He hopes to marry his girlfriend, and become a family.",他希望跟他的女朋友结婚，组成家庭。,i ai gah i ei tsah boh peing u geiq hun ，kai si tsit ei gei tiu。,Done,,,,,
450,"This room is not very big, it can't fit so much furniture.",这个房间不太大，放不下那么多家具。,tsi lei bahng geing bue tsin tua ，pahng bue lo ah ni tsue gei si。,Done,,,,,
451,"After marriage, she did not go out and work anymore, and became a housewife instead.",结婚以后她不再去外边工作，成了家庭妇女。,geiq hun au i tiu bo dzoh kahng liau，ti tsu goh gia。,Done,,,,,
452,"This room has not much furniture, just a bed and a table.",这个房间里没什么家具，只有一张床和一张桌子。,tsi lei bahng geing bo si mi gei si，tsit tiu min tsuhng gah tsit tiu to teing nia 。,Done,,,,,
453,"He was very young when his parents died, so he has never experienced the warmth of family.",他很小的时候父母就去世了，没得到过家庭的温暖。,i tsin sue han si pei bu tio si ki liau ，tiong lai bo gah tio gue gei tiu ei un nuan。,Done,温暖,,,,
454,"My family has four people: my father, my mother, my sister and I.",我家有四口人：父亲、母亲、姐姐和我。,ua tsu u si ei lahng ：lau pei 、lau bu 、tua tsi gah ua 。,Done,,,,,
455,"The furniture I am using is too old, it is time to change to new furniture.",我现在用的这套家具太旧了，该换新家具了。,ua dzi dzun iong ei tsit toh gei si tsin gu liau ，该ua sin tsu 具liau 。,Done,套，旧,,,,
456,Last weekend my entire family went for a trip.,上个星期我们全家一起去旅行了。,tiong lei bai lah nahng long tsong tshut gohk tsiaq hohng liau 。,Done,,,,,
457,"The design and colour of this furniture is not bad, it would look nice in my room.",这套家具的样子、颜色都不错，摆在我的房间里肯定好看。,tsi toh gei si seiq bue pai ，bahng te ua ei bahng geing tia tio ho kuah 。,Done,,,,,
458,Our two families have a good relationship.,我们两家关系一直很好。,lah nahng neng gei lahng guan hei tsin dzia ho 。,Done,,,,,
459,Mother is doing housework in the house.,妈妈在家里做家务。,lau bu te tsu dzo kahng kei。,Done,,,,,
460,My family has stayed in this place for a few decades.,我家已经在这个地方住了几十年了。,ua tsit gei te tsi tau kia gui tsahp ni liau 。,Done,,,,,
461,"She is cooking, washing clothes, packing up the room or something similar.",她在做饭、洗衣服或者收拾房间什么的。,i m si dzo buhng 、tiu si sue sah ah si siu sip bahng geing,Done,,,,,
462,Can you brush this cup?,你把杯子刷一下儿,tsit ei tei bue sue tsit ei,Done,杯子，刷洗,,,,
463,"Although she is not old, she knows how to do housework well.",她虽然年纪不大，却很会做家务。,i sui lian siau lian ，ge si tsin kiang dzo tsu lai ei kahng kei 。,Done,,,,,
464,"I haven't washed my hands in a day, my hands are very dirty.",我一天没洗手了，手很脏。,ua tsit lit bo sue tsiu liau ，tsiu tsin dzia lah sahp 。,Done,,,,,
465,He let his child learn some easier things.,他让孩子学着做一点儿比较容易的。,i hoh i giah o dzo gah gahn tahn ei 。,Done,简单,,,,
466,His house is near.,他家就在附近。,i tsu tio te hu gin 。,Done,,,,,
467,"There is too much housework, so the wife hopes her husband can help her.",家务太多，妻子希望丈夫丈夫能帮帮她。,tsu lai kahng kei tsin tsue ，boh hi bahng ahng ei sai tau kah tsiu。,Done,,,,,
468,This beautiful small block is my new house.,这座漂亮的小楼就是我的新家。,tsi dzoh sue lau tio si ua ei sin tsu 。,Done,,,,,
469,"She has to take care of the children and do the housework, which is very hard.",她又要照顾孩子又要忙家务，真辛苦。,i iu ai tsiau goh gin nah iu ai dzoh tsu lai ei kahng kei，tsin sin koh 。,Done,照顾,,,,
470,"It's too late now, I have to go home.",现在太晚了，我得回家了。,dzi dzun tsin ua liau ，ua ai tuhng tsu liau 。,Done,,,,,
471,He wants to be a doctor when he grows up.,他长大了想当一名医生。,i tua hahn siung ai tsoh i seing 。,Done,,,,,
472,His house has a bigger area than my house.,他家比我家面积大。,i ei tsu bi ua tsu tua 。,Done,,,,,
473,"You've had a cold for two days, have you seen a doctor?",你感冒两天了，看医生了没有？,le gahm moh neng lit liau ，kuah i seing liau bei ？,Done,,,,,
474,"His house is near school, he only needs five minutes to walk from his house to school.",他家离学校很近，从他家走到学校只需要五分钟。,i kia tsin kau gun o tuhng ，gia loh goh hun dzeing tiu kau liau,Done,,,,,
475,A doctor's work is hard.,医生的工作很辛苦。,i seing ei kahng tsin dzia sin koh 。,Done,,,,,
476,"Her mother said that she's not at home, she has gone to her friend's house to play.",她妈妈说她不在家，上朋友家玩去了。,i lau bu gohng i boh te tsu ，i ki peing u tsu seing。,Done,,,,,
477,"Our school has no hospital, only a doctor.",我们学校没有医院，只有一个医生。,lah nahng o tuhng bo lo gun tsu，u tsit ei i seing nia。,Done,,,,,
478,The police caught two thieves.,警察捉了两个偷东西的人。,mah tah lia tio heiq neng ei tau ming gia ei lahng 。,Done,捉到,,,,
479,"If you don't feel well, you can go to the medical wing of the fire station.",你要是觉得不舒服，可以到火车上的医务室去看看。,le ah si kah tiq bue su hohq ，ei sai ki 医务室 kuah kuah ,,,,,,
480,Behind his house is a forest.,他的家后面有一片树林。,i ei tsu au bei si 树林。,,,,,,
481,The furniture in his house is all new.,他家的家具都是新的。,i tsu ei gei si long tsong si sin ei 。,Done,,,,,
482,Our school only has a place to treat common illnesses.,我们学校只有一个治常见病的工作间。,lah nahng o tuhng u tsit ei kua bi ei so tsai 。,Done,,,,,
483,The movie ticket is on the table in the house.,电影票放在里屋的桌子上了。,kua hi ei pio pahng te to teing 。,Done,,,,,
484,"The medical wing can't treat this illness, you need to go to the hospital.",这病医务室治不了，需要到医院。,tsi pua bi 医务室治bi liau ，su iau tio 医院。,,,,,,
485,He is a heart specialist,他是一位专门给病人看心脏病的医生。,i si tsit ei dzuan muhn kuah seing tsong bi ei i seing 。,Done,,,,,
486,Our factory's medical wing only has two doctors.,我们工厂的医务室只有两个医生。,lah nahng 工厂ei 医务室dzi u neng tsit lei i seing 。,,,,,,
487,This hospital has around three hundred doctors.,这个医院有三百多名医生。,tsi lei lo gun tsu u sah pahq gui ei i seing 。,Done,,,,,
488,"Although modern medicine is very advanced, some illnesses cannot be cured.",现代医学虽然很发达，但有些病还是治不了。,tsit dzun ei i ko sui lian tsin dzia 发达，但u 些pua bi ge si 治bue liau 。,,,,,,
489,"He is very sick, what did the doctor say?",他病得这么重，医生怎么说？,i pua bi gah ah ni iam tiong ，i seing ahn dzua gohng ？,Done,,,,,
490,"His father deals with medicine, and has researched on many sicknesses.",他爸爸是搞医学的，对很多疾病都有研究。,i lau pei si i seing ，tui kuah bi u geing iam。,Done,,,,,
491,"He has read many famous medical books, so he knows how to treat sicknesses.",他读过很多医学著作，懂得怎么治这种病。,i taht gue tsin tsue i ko ei tsei，tsai ia ahn dzua i tsi kuan bi 。,Done,,,,,
492,There is a cage under the table.,桌子下面有一只筷子。,to teing ei kah u tsit tsia kah ti。,Done,,,,,
493,"He fell sick, and went to the hospital.",他生病了，去医院了。,i pua bi liau ，ki lo gun tsu liau 。,Done,,,,,
494,Chinese medicine has a long history.,中国的医学有很长的历史了。,tioong gohk ei i ko u tsin dzia tuhng ei leiq si liau 。,Done,,,,,
495,,我忘了带钥匙，帮我锁门,ua bue ki liau gia so si ，gah ua so muhng ,Done,,,,,
496,,今天很热，帮我开空调,gin lit tsin dzia dzua ，kah ua kui leing khi,Done,,,,,
497,,我在煮饭，帮我关窗口,ua te tse buhng ，gah ua gue tahng ah ,Done,,,,,
498,,打电话给阿明,kah tian ue hoh ah meng,Done,,,,,
499,,有人在敲门，快开门。,u lahng kah muhng ，gah ua kui muhng 。,Done,,,,,
500,,天很黑，快要下雨了，我要收衣服,"ti oh oh, ai lo hoh liau, ua ai ki siu sah",Done,,,,,
